type,name,file,line,citation,source,priority,note
symbol,updateSettings,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,81,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:81,unused_symbols,high,export missing
symbol,reload,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,88,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:88,unused_symbols,high,export missing
symbol,activeGardenIntelligenceProvider,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,97,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:97,unused_symbols,high,export missing
symbol,IntelligenceStateNotifier,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,35,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:35,unused_symbols,high,export missing
symbol,cleanedConditions,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,81,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:81,unused_symbols,high,export missing
symbol,cleanedRecommendations,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,82,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:82,unused_symbols,high,export missing
symbol,updateWeather,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,201,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:201,unused_symbols,high,export missing
symbol,priorityOrder,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,227,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:227,unused_symbols,high,export missing
symbol,allNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,30,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:30,unused_symbols,high,export missing
symbol,notificationsByPriorityProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,57,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:57,unused_symbols,high,export missing
symbol,notificationsByTypeProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,65,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:65,unused_symbols,high,export missing
symbol,notificationsForPlantProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,73,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:73,unused_symbols,high,export missing
symbol,notificationsForGardenProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,81,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:81,unused_symbols,high,export missing
symbol,NotificationListNotifier,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,104,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:104,unused_symbols,high,export missing
symbol,defaultPreferences,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,215,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:215,unused_symbols,high,export missing
symbol,urgentUnreadNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,259,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:259,unused_symbols,high,export missing
symbol,sortedNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,267,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:267,unused_symbols,high,export missing
symbol,notificationsGroupedByTypeProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,279,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:279,unused_symbols,high,export missing
symbol,notificationsGroupedByPriorityProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,297,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:297,unused_symbols,high,export missing
symbol,byType,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,324,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:324,unused_symbols,high,export missing
symbol,byPriority,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,331,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:331,unused_symbols,high,export missing
symbol,createNotificationProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,351,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:351,unused_symbols,high,export missing
symbol,cleanupOldNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,396,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:396,unused_symbols,high,export missing
symbol,allEvolutions,lib/features/plant_intelligence/presentation/providers/plant_evolution_providers.dart,45,12†lib\features\plant_intelligence\presentation\providers\plant_evolution_providers.dart:45,unused_symbols,high,export missing
symbol,SelectedTimePeriodNotifier,lib/features/plant_intelligence/presentation/providers/plant_evolution_providers.dart,65,12†lib\features\plant_intelligence\presentation\providers\plant_evolution_providers.dart:65,unused_symbols,high,export missing
symbol,plantIntelligenceRepositoryImplProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,57,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:57,unused_symbols,high,export missing
symbol,plantConditionRepositoryProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,87,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:87,unused_symbols,high,export missing
symbol,analyzePlantConditionsUsecaseProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,131,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:131,unused_symbols,high,export missing
symbol,evaluatePlantingTimingUsecaseProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,140,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:140,unused_symbols,high,export missing
symbol,plantIntelligenceOrchestratorProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,179,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:179,unused_symbols,high,export missing
symbol,generateGardenIntelligenceReportProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,198,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:198,unused_symbols,high,export missing
symbol,analyzePlantConditionsOnlyProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,208,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:208,unused_symbols,high,export missing
symbol,PlantIntelligenceLoadingNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,246,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:246,unused_symbols,high,export missing
symbol,plantIntelligenceLoadingProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,252,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:252,unused_symbols,high,export missing
symbol,PlantIntelligenceErrorNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,257,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:257,unused_symbols,high,export missing
symbol,plantIntelligenceErrorProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,263,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:263,unused_symbols,high,export missing
symbol,plantConditionProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,276,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:276,unused_symbols,high,export missing
symbol,plantConditionHistoryProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,283,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:283,unused_symbols,high,export missing
symbol,plantRecommendationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,296,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:296,unused_symbols,high,export missing
symbol,plantRecommendationsByPriorityProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,303,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:303,unused_symbols,high,export missing
symbol,weatherHistoryProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,321,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:321,unused_symbols,high,export missing
symbol,gardenContextProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,334,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:334,unused_symbols,high,export missing
symbol,userGardensProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,341,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:341,unused_symbols,high,export missing
symbol,activeAlertsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,348,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:348,unused_symbols,high,export missing
symbol,plantHealthStatsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,360,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:360,unused_symbols,high,export missing
symbol,gardenPerformanceMetricsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,371,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:371,unused_symbols,high,export missing
symbol,trendDataProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,382,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:382,unused_symbols,high,export missing
symbol,userPreferencesProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,394,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:394,unused_symbols,high,export missing
symbol,analyzePlantProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,404,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:404,unused_symbols,high,export missing
symbol,generatePlantRecommendationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,416,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:416,unused_symbols,high,export missing
symbol,evaluatePlantingTimingProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,432,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:432,unused_symbols,high,export missing
symbol,alertNotificationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,457,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:457,unused_symbols,high,export missing
symbol,recommendationNotificationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,462,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:462,unused_symbols,high,export missing
symbol,PlantConditionHistoryParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,469,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:469,unused_symbols,high,export missing
symbol,PlantRecommendationsByPriorityParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,498,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:498,unused_symbols,high,export missing
symbol,WeatherHistoryParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,520,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:520,unused_symbols,high,export missing
symbol,ActiveAlertsParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,552,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:552,unused_symbols,high,export missing
symbol,PlantHealthStatsParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,577,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:577,unused_symbols,high,export missing
symbol,GardenPerformanceMetricsParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,599,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:599,unused_symbols,high,export missing
symbol,TrendDataParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,621,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:621,unused_symbols,high,export missing
symbol,AnalyzePlantSimpleParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,646,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:646,unused_symbols,high,export missing
symbol,AlertNotificationsNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,674,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:674,unused_symbols,high,export missing
symbol,addAlert,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,679,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:679,unused_symbols,high,export missing
symbol,removeAlert,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,684,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:684,unused_symbols,high,export missing
symbol,RecommendationNotificationsNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,705,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:705,unused_symbols,high,export missing
symbol,addRecommendation,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,711,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:711,unused_symbols,high,export missing
symbol,removeRecommendation,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,716,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:716,unused_symbols,high,export missing
symbol,markAsApplied,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,721,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:721,unused_symbols,high,export missing
symbol,AppSettingsNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,751,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:751,unused_symbols,high,export missing
symbol,updateSetting,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,762,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:762,unused_symbols,high,export missing
symbol,ViewModeNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,17,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:17,unused_symbols,high,export missing
symbol,SelectedPlantFilterNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,27,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:27,unused_symbols,high,export missing
symbol,selectedPlantFilterProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,33,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:33,unused_symbols,high,export missing
symbol,SelectedGardenFilterNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,38,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:38,unused_symbols,high,export missing
symbol,selectedGardenFilterProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,44,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:44,unused_symbols,high,export missing
symbol,VisualizationPeriodNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,49,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:49,unused_symbols,high,export missing
symbol,visualizationPeriodProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,55,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:55,unused_symbols,high,export missing
symbol,DisplayPreferences,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,62,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:62,unused_symbols,high,export missing
symbol,VisualizationPeriod,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,140,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:140,unused_symbols,high,export missing
symbol,DisplayPreferencesNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,150,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:150,unused_symbols,high,export missing
symbol,IntelligenceSettingsScreen,lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,6,12†lib\features\plant_intelligence\presentation\screens\intelligence_settings_screen.dart:6,unused_symbols,high,export missing
symbol,ChartSettingsNotifierExtension,lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,734,12†lib\features\plant_intelligence\presentation\screens\intelligence_settings_screen.dart:734,unused_symbols,high,export missing
symbol,criticalNotificationsAsync,lib/features/plant_intelligence/presentation/screens/notifications_screen.dart,296,12†lib\features\plant_intelligence\presentation\screens\notifications_screen.dart:296,unused_symbols,high,export missing
symbol,preferencesNotifier,lib/features/plant_intelligence/presentation/screens/notification_preferences_screen.dart,13,12†lib\features\plant_intelligence\presentation\screens\notification_preferences_screen.dart:13,unused_symbols,high,export missing
symbol,updatedPrefs,lib/features/plant_intelligence/presentation/screens/notification_preferences_screen.dart,179,12†lib\features\plant_intelligence\presentation\screens\notification_preferences_screen.dart:179,unused_symbols,high,export missing
symbol,observationRepo,lib/features/plant_intelligence/presentation/screens/pest_observation_screen.dart,89,12†lib\features\plant_intelligence\presentation\screens\pest_observation_screen.dart:89,unused_symbols,high,export missing
symbol,lastAnalysisText,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,843,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:843,unused_symbols,high,export missing
symbol,plantsCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,947,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:947,unused_symbols,high,export missing
symbol,recommendationsCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,948,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:948,unused_symbols,high,export missing
symbol,alertsCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,950,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:950,unused_symbols,high,export missing
symbol,isWide,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,984,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:984,unused_symbols,high,export missing
symbol,totalScore,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1077,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1077,unused_symbols,high,export missing
symbol,conditionsByType,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1280,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1280,unused_symbols,high,export missing
symbol,conditionTypes,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1286,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1286,unused_symbols,high,export missing
symbol,availableTypes,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1294,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1294,unused_symbols,high,export missing
symbol,itemsPerRow,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1390,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1390,unused_symbols,high,export missing
symbol,excellentCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1464,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1464,unused_symbols,high,export missing
symbol,goodCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1467,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1467,unused_symbols,high,export missing
symbol,fairCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1470,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1470,unused_symbols,high,export missing
symbol,poorCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1473,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1473,unused_symbols,high,export missing
symbol,reportsWithTiming,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1929,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1929,unused_symbols,high,export missing
symbol,reportsWithDetails,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,2276,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:2276,unused_symbols,high,export missing
symbol,hasGarden,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,2561,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:2561,unused_symbols,high,export missing
symbol,PlantIntelligenceDashboardSimple,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_simple.dart,5,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_simple.dart:5,unused_symbols,high,export missing
symbol,RecommendationsSimple,lib/features/plant_intelligence/presentation/screens/recommendations_simple.dart,4,12†lib\features\plant_intelligence\presentation\screens\recommendations_simple.dart:4,unused_symbols,high,export missing
symbol,AlertBanner,lib/features/plant_intelligence/presentation/widgets/cards/alert_banner.dart,4,12†lib\features\plant_intelligence\presentation\widgets\cards\alert_banner.dart:4,unused_symbols,high,export missing
symbol,AlertBannerList,lib/features/plant_intelligence/presentation/widgets/cards/alert_banner.dart,368,12†lib\features\plant_intelligence\presentation\widgets\cards\alert_banner.dart:368,unused_symbols,high,export missing
symbol,AlertStyle,lib/features/plant_intelligence/presentation/widgets/cards/alert_banner.dart,503,12†lib\features\plant_intelligence\presentation\widgets\cards\alert_banner.dart:503,unused_symbols,high,export missing
symbol,RecommendationCard,lib/features/plant_intelligence/presentation/widgets/cards/recommendation_card.dart,7,12†lib\features\plant_intelligence\presentation\widgets\cards\recommendation_card.dart:7,unused_symbols,high,export missing
symbol,isFirst,lib/features/plant_intelligence/presentation/widgets/evolution/plant_evolution_timeline.dart,114,12†lib\features\plant_intelligence\presentation\widgets\evolution\plant_evolution_timeline.dart:114,unused_symbols,high,export missing
symbol,daysText,lib/features/plant_intelligence/presentation/widgets/evolution/plant_evolution_timeline.dart,523,12†lib\features\plant_intelligence\presentation\widgets\evolution\plant_evolution_timeline.dart:523,unused_symbols,high,export missing
symbol,ConditionChangeType,lib/features/plant_intelligence/presentation/widgets/evolution/plant_evolution_timeline.dart,586,12†lib\features\plant_intelligence\presentation\widgets\evolution\plant_evolution_timeline.dart:586,unused_symbols,high,export missing
symbol,GardenSelectorWidget,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,20,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:20,unused_symbols,high,export missing
symbol,GardenSelectorStyle,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,303,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:303,unused_symbols,high,export missing
symbol,GardenSelectorAppBar,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,317,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:317,unused_symbols,high,export missing
symbol,GardenSelectorBottomSheet,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,331,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:331,unused_symbols,high,export missing
symbol,ConditionIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,4,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:4,unused_symbols,high,export missing
symbol,CompactConditionIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,147,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:147,unused_symbols,high,export missing
symbol,ConditionIndicatorsGrid,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,218,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:218,unused_symbols,high,export missing
symbol,ConditionIndicatorsList,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,259,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:259,unused_symbols,high,export missing
symbol,BarConditionIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,300,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:300,unused_symbols,high,export missing
symbol,ConditionData,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,410,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:410,unused_symbols,high,export missing
symbol,OptimalTimingWidget,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,4,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:4,unused_symbols,high,export missing
symbol,CompactOptimalTimingWidget,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,307,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:307,unused_symbols,high,export missing
symbol,OptimalTimingList,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,434,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:434,unused_symbols,high,export missing
symbol,TimingStatus,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,488,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:488,unused_symbols,high,export missing
symbol,TimingUrgency,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,497,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:497,unused_symbols,high,export missing
symbol,OptimalTiming,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,505,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:505,unused_symbols,high,export missing
symbol,PlantHealthIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,4,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:4,unused_symbols,high,export missing
symbol,animatedScore,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,130,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:130,unused_symbols,high,export missing
symbol,LinearPlantHealthIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,230,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:230,unused_symbols,high,export missing
symbol,CompactPlantHealthIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,347,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:347,unused_symbols,high,export missing
symbol,PlantHealthIndicatorsRow,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,443,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:443,unused_symbols,high,export missing
symbol,HealthLevel,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,517,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:517,unused_symbols,high,export missing
symbol,notificationsAsync,lib/features/plant_intelligence/presentation/widgets/notification_list_widget.dart,21,12†lib\features\plant_intelligence\presentation\widgets\notification_list_widget.dart:21,unused_symbols,high,export missing
